Date,Price,Open,High,Low,Vol.,Change %
2005-07-07,6.949,6.93,7.05,6.91,0.13K,0.48%
2005-07-06,6.916,6.86,6.93,6.86,0.16K,1.26%
2005-07-05,6.83,6.87,6.905,6.81,0.23K,-0.23%
2005-07-04,6.846,6.87,6.905,6.81,-,-0.07%
2005-07-01,6.851,6.87,7.06,6.84,0.45K,-2.52%
2005-06-30,7.028,7.065,7.14,6.99,2.05K,-0.41%
2005-06-29,7.057,7.1,7.11,7.02,12.59K,-0.55%
2005-06-28,7.096,7.17,7.17,7.17,0.00K,-1.99%
2005-06-27,7.24,7.24,7.24,7.24,0.08K,-0.52%
2005-06-24,7.278,7.235,7.27,7.235,0.00K,0.11%
2005-06-23,7.27,7.27,7.27,7.27,-,0.23%
2005-06-22,7.253,7.253,7.253,7.253,-,-0.47%
2005-06-21,7.287,7.287,7.287,7.287,-,-0.14%
2005-06-20,7.297,7.297,7.297,7.297,-,-0.45%
2005-06-17,7.33,7.33,7.33,7.33,-,-0.41%
2005-06-16,7.36,7.36,7.36,7.36,-,0.55%
2005-06-15,7.32,7.32,7.32,7.32,0.00K,0.70%
2005-06-14,7.269,7.269,7.269,7.269,-,0.22%
2005-06-13,7.253,7.253,7.253,7.253,-,-0.32%
2005-06-10,7.276,7.276,7.276,7.276,-,0.32%
2005-06-09,7.253,7.253,7.253,7.253,-,-2.75%
2005-06-08,7.458,7.458,7.458,7.458,0.23K,0.39%
2005-06-07,7.429,7.429,7.429,7.429,-,-1.22%
2005-06-06,7.521,7.521,7.521,7.521,-,0.41%
2005-06-03,7.49,7.58,7.58,7.58,0.25K,-0.48%
2005-06-02,7.526,7.526,7.526,7.526,-,0.24%
2005-06-01,7.508,7.508,7.508,7.508,0.00K,0.86%
2005-05-31,7.444,7.444,7.444,7.444,-,1.94%
2005-05-27,7.302,7.302,7.302,7.302,-,2.10%
2005-05-26,7.152,7.14,7.18,7.14,0.01K,0.41%
2005-05-25,7.123,6.99,7.15,6.99,0.06K,1.93%
2005-05-24,6.988,7.025,7.025,7.025,0.06K,0.55%
2005-05-23,6.95,6.965,7.015,6.965,0.01K,0.22%
2005-05-20,6.935,7.0,7.0,6.93,0.03K,-2.60%
2005-05-19,7.12,7.145,7.145,7.145,0.05K,-0.90%
2005-05-18,7.185,7.12,7.175,7.06,0.11K,2.28%
2005-05-17,7.025,7.05,7.05,7.03,0.04K,1.30%
2005-05-16,6.935,6.915,6.95,6.89,0.20K,0.14%
2005-05-13,6.925,6.93,6.95,6.89,0.07K,-0.33%
2005-05-12,6.948,7.0,7.0,6.93,0.08K,-1.86%
2005-05-11,7.08,7.08,7.09,7.08,0.13K,-0.28%
2005-05-10,7.1,7.055,7.14,7.04,0.06K,0.47%
2005-05-09,7.067,6.98,7.1,6.98,0.09K,1.65%
2005-05-06,6.952,7.07,7.07,6.89,0.10K,-1.39%
2005-05-05,7.05,7.015,7.08,6.97,0.45K,0.97%
2005-05-04,6.982,6.91,7.02,6.89,0.48K,1.91%
2005-05-03,6.851,6.84,6.875,6.8,1.52K,0.16%
2005-05-02,6.84,6.925,6.945,6.77,1.01K,-0.91%
2005-04-29,6.903,6.905,7.015,6.86,3.87K,-0.06%
2005-04-28,6.907,7.135,7.15,6.85,14.67K,-3.18%
2005-04-27,7.134,7.134,7.134,7.134,-,-1.61%
2005-04-26,7.251,7.251,7.251,7.251,-,-0.07%
2005-04-25,7.256,7.256,7.256,7.256,-,-0.21%
2005-04-22,7.271,7.271,7.271,7.271,-,0.80%
2005-04-21,7.213,7.213,7.213,7.213,0.01K,-1.64%
2005-04-20,7.333,7.333,7.333,7.333,-,1.20%
2005-04-19,7.246,7.246,7.246,7.246,-,2.91%
2005-04-18,7.041,7.041,7.041,7.041,-,0.33%
2005-04-15,7.018,7.018,7.018,7.018,-,-0.54%
2005-04-14,7.056,7.056,7.056,7.056,-,-2.29%
2005-04-13,7.221,7.221,7.221,7.221,-,0.98%
2005-04-12,7.151,7.151,7.151,7.151,-,-1.38%
2005-04-11,7.251,7.251,7.251,7.251,-,1.26%
2005-04-08,7.161,7.1,7.1,7.1,0.00K,1.27%
2005-04-07,7.071,7.071,7.071,7.071,-,-0.63%
2005-04-06,7.116,7.116,7.116,7.116,-,1.09%
2005-04-05,7.039,7.039,7.039,7.039,-,0.27%
2005-04-04,7.02,7.02,7.02,7.02,0.04K,0.43%
2005-04-01,6.99,6.99,6.99,6.99,-,-2.51%
2005-03-31,7.17,7.17,7.17,7.17,0.05K,0.41%
2005-03-30,7.141,7.141,7.141,7.141,0.07K,1.84%
2005-03-29,7.012,6.93,7.05,6.91,0.10K,1.48%
2005-03-28,6.91,6.9,6.94,6.86,0.05K,-0.33%
2005-03-24,6.933,6.95,6.95,6.94,0.05K,-0.63%
2005-03-23,6.977,6.965,7.02,6.93,0.05K,-1.32%
2005-03-22,7.07,7.09,7.15,7.09,0.12K,-0.38%
2005-03-21,7.097,7.38,7.38,7.08,0.59K,-3.80%
2005-03-18,7.377,7.335,7.34,7.29,0.02K,-0.11%
2005-03-17,7.385,7.42,7.42,7.31,0.48K,-0.54%
2005-03-16,7.425,7.4,7.44,7.37,0.26K,0.65%
2005-03-15,7.377,7.43,7.43,7.34,0.13K,-0.04%
2005-03-14,7.38,7.53,7.53,7.35,0.19K,-2.06%
2005-03-11,7.535,7.41,7.575,7.41,0.04K,0.57%
2005-03-10,7.492,7.575,7.59,7.51,0.14K,-1.47%
2005-03-09,7.604,7.535,7.64,7.465,0.08K,1.36%
2005-03-08,7.502,7.53,7.54,7.48,0.06K,1.94%
2005-03-07,7.359,7.365,7.39,7.29,0.15K,0.14%
2005-03-04,7.349,7.23,7.39,7.18,0.21K,1.66%
2005-03-03,7.229,7.325,7.33,7.21,0.25K,-1.07%
2005-03-02,7.307,7.235,7.34,7.1,0.31K,1.08%
2005-03-01,7.229,7.345,7.345,7.17,0.99K,-1.77%
2005-02-28,7.359,7.32,7.42,7.25,8.07K,0.93%
2005-02-25,7.291,7.365,7.375,7.19,15.96K,-1.22%
2005-02-24,7.381,7.381,7.381,7.381,-,-0.81%
2005-02-23,7.441,7.441,7.441,7.441,-,-1.01%
2005-02-22,7.517,7.517,7.517,7.517,-,1.40%
2005-02-18,7.413,7.413,7.413,7.413,-,0.65%
2005-02-17,7.365,7.365,7.365,7.365,-,1.61%
2005-02-16,7.248,7.248,7.248,7.248,-,-1.43%
2005-02-15,7.353,7.353,7.353,7.353,-,0.27%
2005-02-14,7.333,7.21,7.21,7.21,0.01K,1.83%
2005-02-11,7.201,7.201,7.201,7.201,-,3.52%
2005-02-10,6.956,6.956,6.956,6.956,-,5.70%
2005-02-09,6.581,6.581,6.581,6.581,-,0.52%
2005-02-08,6.547,6.547,6.547,6.547,0.00K,0.03%
2005-02-07,6.545,6.52,6.52,6.52,0.00K,-1.21%
2005-02-04,6.625,6.625,6.625,6.625,-,-0.63%
2005-02-03,6.667,6.667,6.667,6.667,-,-1.08%
2005-02-02,6.74,6.74,6.74,6.74,-,0.30%
2005-02-01,6.72,6.72,6.72,6.72,-,-0.25%
2005-01-31,6.737,6.737,6.737,6.737,-,-1.04%
2005-01-27,6.808,6.808,6.808,6.808,-,0.22%
2005-01-26,6.793,6.793,6.793,6.793,-,1.84%
2005-01-25,6.67,6.67,6.67,6.67,-,-2.56%
2005-01-24,6.845,6.79,6.89,6.79,0.01K,0.71%
2005-01-21,6.797,6.797,6.797,6.797,-,3.88%
2005-01-20,6.543,6.543,6.543,6.543,-,-1.01%
2005-01-19,6.61,6.61,6.61,6.61,-,-0.45%
2005-01-18,6.64,6.64,6.64,6.64,-,0.91%
2005-01-14,6.58,6.58,6.58,6.58,-,-2.23%
2005-01-13,6.73,6.73,6.73,6.73,-,0.03%
2005-01-12,6.728,6.7,6.7,6.7,0.10K,1.59%
2005-01-11,6.623,6.615,6.615,6.615,0.00K,2.99%
2005-01-10,6.431,6.43,6.43,6.415,0.01K,0.03%
2005-01-07,6.429,6.44,6.44,6.415,0.22K,-0.06%
2005-01-06,6.433,6.433,6.433,6.433,0.00K,-1.21%
2005-01-05,6.512,6.512,6.512,6.512,0.05K,1.32%
2005-01-04,6.427,6.45,6.45,6.45,0.00K,-0.77%
2005-01-03,6.477,6.74,6.74,6.63,0.00K,-4.85%
2004-12-30,6.807,6.8,6.8,6.8,0.04K,0.15%
2004-12-29,6.797,6.797,6.797,6.797,0.04K,-3.26%
2004-12-28,7.026,6.99,7.04,6.99,0.02K,0.76%
2004-12-27,6.973,7.065,7.065,7.065,0.06K,1.31%
2004-12-23,6.883,6.94,6.94,6.93,0.01K,1.18%
2004-12-22,6.803,6.87,6.87,6.87,0.00K,-1.33%
2004-12-21,6.895,6.83,6.88,6.83,0.02K,0.95%
2004-12-20,6.83,6.845,6.845,6.845,0.00K,0.95%
2004-12-17,6.766,6.68,6.77,6.68,0.04K,1.14%
2004-12-16,6.69,6.86,6.86,6.65,0.12K,-2.24%
2004-12-15,6.843,6.83,6.94,6.81,0.07K,1.86%
2004-12-14,6.718,6.83,6.83,6.6,0.06K,-1.10%
2004-12-13,6.793,6.7,6.89,6.7,0.05K,1.30%
2004-12-10,6.706,6.805,6.805,6.605,0.14K,-0.80%
2004-12-09,6.76,7.185,7.185,6.66,0.32K,-4.82%
2004-12-08,7.102,7.82,7.82,7.0,0.61K,-9.39%
2004-12-07,7.838,7.89,7.925,7.81,0.46K,-0.99%
2004-12-06,7.916,8.02,8.02,7.88,0.21K,-1.00%
2004-12-03,7.996,7.91,8.03,7.85,0.52K,1.11%
2004-12-02,7.908,8.03,8.19,7.87,0.46K,-1.47%
2004-12-01,8.026,7.715,8.08,7.71,0.71K,3.92%
2004-11-30,7.723,7.755,7.82,7.66,2.87K,-0.60%
2004-11-29,7.77,7.64,7.795,7.605,25.46K,2.87%
2004-11-24,7.553,7.553,7.553,7.553,-,-0.78%
2004-11-23,7.612,7.612,7.612,7.612,-,0.57%
2004-11-22,7.569,7.58,7.58,7.58,0.02K,-0.37%
2004-11-19,7.597,7.597,7.597,7.597,-,0.64%
2004-11-18,7.549,7.549,7.549,7.549,-,-1.47%
2004-11-17,7.662,7.662,7.662,7.662,-,0.96%
2004-11-16,7.589,7.589,7.589,7.589,-,0.29%
2004-11-15,7.567,7.567,7.567,7.567,-,-0.63%
2004-11-12,7.615,7.47,7.47,7.47,-,1.94%
2004-11-11,7.47,7.47,7.47,7.47,-,0.78%
2004-11-10,7.412,7.412,7.412,7.412,-,-1.50%
2004-11-09,7.525,7.525,7.525,7.525,-,0.64%
2004-11-08,7.477,7.477,7.477,7.477,-,-0.21%
2004-11-05,7.493,7.493,7.493,7.493,-,1.66%
2004-11-04,7.371,7.371,7.371,7.371,-,3.16%
2004-11-03,7.145,7.145,7.145,7.145,-,1.97%
2004-11-02,7.007,7.007,7.007,7.007,-,-4.24%
2004-11-01,7.317,7.317,7.317,7.317,-,0.34%
2004-10-29,7.292,7.292,7.292,7.292,-,1.57%
2004-10-28,7.179,7.179,7.179,7.179,0.00K,-0.11%
2004-10-27,7.187,7.187,7.187,7.187,0.13K,-1.83%
2004-10-26,7.321,7.34,7.34,7.34,0.00K,-0.54%
2004-10-25,7.361,7.361,7.361,7.361,-,0.64%
2004-10-22,7.314,7.314,7.314,7.314,-,0.32%
2004-10-21,7.291,7.291,7.291,7.291,-,-0.57%
2004-10-20,7.333,7.333,7.333,7.333,0.11K,2.19%
2004-10-19,7.176,7.176,7.176,7.176,0.03K,2.99%
2004-10-18,6.968,6.968,6.968,6.968,-,-1.73%
2004-10-15,7.091,7.091,7.091,7.091,-,0.78%
2004-10-14,7.036,7.036,7.036,7.036,0.00K,2.30%
2004-10-13,6.878,6.878,6.878,6.878,0.00K,-2.20%
2004-10-12,7.033,7.033,7.033,7.033,-,-2.72%
2004-10-11,7.23,7.23,7.23,7.23,0.03K,-0.59%
2004-10-08,7.273,7.26,7.26,7.26,0.00K,1.10%
2004-10-07,7.194,7.194,7.194,7.194,-,-0.39%
2004-10-06,7.222,7.222,7.222,7.222,-,2.02%
2004-10-05,7.079,7.079,7.079,7.079,0.00K,5.03%
2004-10-04,6.74,6.74,6.74,6.74,-,-2.57%
2004-10-01,6.918,6.918,6.918,6.918,0.05K,0.03%
2004-09-30,6.916,6.916,6.916,6.916,0.00K,3.64%
2004-09-29,6.673,6.61,6.61,6.61,0.01K,1.23%
2004-09-28,6.592,6.65,6.65,6.65,0.07K,0.96%
2004-09-27,6.529,6.42,6.55,6.42,0.02K,1.94%
2004-09-24,6.405,6.45,6.45,6.45,0.02K,-0.64%
2004-09-23,6.446,6.35,6.4,6.35,0.02K,1.50%
2004-09-22,6.351,6.351,6.351,6.351,0.03K,0.08%
2004-09-21,6.346,6.325,6.355,6.31,0.01K,1.50%
2004-09-20,6.252,6.23,6.25,6.22,0.05K,-0.11%
2004-09-17,6.259,6.259,6.259,6.259,0.00K,-0.48%
2004-09-16,6.289,6.305,6.305,6.23,0.02K,0.29%
2004-09-15,6.271,6.215,6.26,6.215,0.01K,1.16%
2004-09-14,6.199,6.2,6.29,6.2,0.11K,0.26%
2004-09-13,6.183,6.11,6.21,6.08,0.03K,0.82%
2004-09-10,6.133,6.14,6.24,6.14,0.12K,-0.34%
2004-09-09,6.154,6.195,6.195,6.065,0.06K,-0.39%
2004-09-08,6.178,6.22,6.24,6.1,0.20K,-0.34%
2004-09-07,6.199,6.585,6.585,6.185,0.37K,-5.40%
2004-09-03,6.553,6.76,6.765,6.5,0.28K,-3.18%
2004-09-02,6.768,6.785,6.8,6.75,0.70K,-0.37%
2004-09-01,6.793,6.735,6.82,6.7,0.68K,0.32%
2004-08-31,6.771,6.705,6.8,6.66,2.59K,0.98%
2004-08-30,6.705,6.605,6.84,6.59,12.02K,1.78%
2004-08-27,6.588,6.588,6.588,6.588,-,-1.30%
2004-08-26,6.675,6.675,6.675,6.675,-,0.98%
2004-08-25,6.61,6.61,6.61,6.61,-,0.55%
2004-08-24,6.574,6.574,6.574,6.574,-,-2.48%
2004-08-23,6.741,6.741,6.741,6.741,-,-1.82%
2004-08-20,6.866,6.87,6.87,6.87,0.00K,0.75%
2004-08-19,6.815,6.9,6.9,6.9,0.01K,-0.22%
2004-08-18,6.83,6.83,6.83,6.83,-,1.59%
2004-08-17,6.723,6.723,6.723,6.723,-,-0.10%
2004-08-16,6.73,6.73,6.73,6.73,-,1.71%
2004-08-13,6.617,6.617,6.617,6.617,-,1.04%
2004-08-12,6.549,6.549,6.549,6.549,-,0.46%
2004-08-11,6.519,6.519,6.519,6.519,-,-2.90%
2004-08-10,6.714,6.714,6.714,6.714,0.02K,-0.22%
2004-08-09,6.729,6.729,6.729,6.729,-,-0.56%
2004-08-06,6.767,6.767,6.767,6.767,0.00K,0.40%
2004-08-05,6.74,6.74,6.74,6.74,-,0.19%
2004-08-04,6.727,6.727,6.727,6.727,-,0.78%
2004-08-03,6.675,6.675,6.675,6.675,-,0.98%
2004-08-02,6.61,6.61,6.61,6.61,-,0.92%
2004-07-30,6.55,6.5,6.5,6.5,0.00K,3.23%
2004-07-29,6.345,6.38,6.38,6.37,0.01K,-0.28%
2004-07-28,6.363,6.23,6.3,6.23,0.04K,2.02%
2004-07-27,6.237,6.3,6.3,6.255,0.03K,0.05%
2004-07-26,6.234,6.31,6.31,6.16,0.05K,-1.58%
2004-07-23,6.334,6.26,6.28,6.26,0.03K,-1.31%
2004-07-22,6.418,6.475,6.475,6.475,0.01K,0.33%
2004-07-21,6.397,6.5,6.5,6.35,0.12K,-3.06%
2004-07-20,6.599,6.635,6.635,6.49,0.04K,0.18%
2004-07-19,6.587,6.69,6.69,6.69,0.01K,-1.86%
2004-07-16,6.712,6.75,6.75,6.75,0.02K,0.90%
2004-07-15,6.652,6.61,6.655,6.57,0.13K,0.82%
2004-07-14,6.598,6.435,6.545,6.435,0.04K,3.45%
2004-07-13,6.378,6.51,6.51,6.28,0.04K,-2.30%
2004-07-12,6.528,6.55,6.55,6.47,0.04K,1.04%
2004-07-09,6.461,6.405,6.54,6.4,0.39K,0.64%
2004-07-08,6.42,6.115,6.42,6.115,0.16K,5.07%
2004-07-07,6.11,5.98,6.14,5.98,0.45K,2.45%
2004-07-06,5.964,6.01,6.065,5.9,0.17K,-0.57%
2004-07-02,5.998,5.93,6.05,5.92,0.47K,1.06%
2004-07-01,5.935,5.835,5.955,5.83,0.04K,2.75%
2004-06-30,5.776,5.84,5.99,5.73,2.28K,-1.32%
2004-06-29,5.853,5.908,5.95,5.8,16.24K,-0.75%
2004-06-28,5.897,5.897,5.897,5.897,-,-3.72%
2004-06-25,6.125,6.125,6.125,6.125,-,-0.78%
2004-06-24,6.173,6.173,6.173,6.173,-,5.11%
2004-06-23,5.873,5.873,5.873,5.873,-,0.14%
2004-06-22,5.865,5.865,5.865,5.865,-,0.12%
2004-06-21,5.858,5.858,5.858,5.858,-,-2.06%
2004-06-18,5.981,5.981,5.981,5.981,-,1.00%
2004-06-17,5.922,5.922,5.922,5.922,-,3.50%
2004-06-16,5.722,5.722,5.722,5.722,-,-0.17%
2004-06-15,5.732,5.732,5.732,5.732,0.01K,1.36%
2004-06-14,5.655,5.655,5.655,5.655,-,-1.57%
2004-06-10,5.745,5.745,5.745,5.745,0.05K,2.08%
2004-06-09,5.628,5.628,5.628,5.628,0.00K,-2.36%
2004-06-08,5.764,5.764,5.764,5.764,-,-2.21%
2004-06-07,5.894,5.894,5.894,5.894,-,1.57%
2004-06-04,5.803,5.803,5.803,5.803,-,1.31%
2004-06-03,5.728,5.728,5.728,5.728,-,-1.80%
2004-06-02,5.833,5.833,5.833,5.833,-,-3.59%
2004-06-01,6.05,6.05,6.05,6.05,-,-0.90%
2004-05-28,6.105,6.105,6.105,6.105,0.01K,0.94%
2004-05-26,6.048,6.15,6.15,6.13,0.03K,-0.49%
2004-05-25,6.078,6.07,6.07,6.06,0.01K,1.47%
2004-05-24,5.99,5.835,6.0,5.835,0.02K,2.17%
2004-05-21,5.863,5.86,5.925,5.86,0.02K,1.56%
2004-05-20,5.773,5.82,5.855,5.82,0.02K,-2.48%
2004-05-19,5.92,5.71,5.89,5.71,0.01K,4.35%
2004-05-18,5.673,5.685,5.73,5.685,0.16K,0.09%
2004-05-17,5.668,5.82,5.82,5.675,0.05K,-0.93%
2004-05-14,5.721,5.74,5.74,5.66,0.16K,2.03%
2004-05-13,5.607,5.535,5.65,5.52,0.15K,0.92%
2004-05-12,5.556,5.61,5.665,5.54,0.10K,0.76%
2004-05-11,5.514,5.7,5.705,5.525,0.01K,-4.20%
2004-05-10,5.756,5.555,5.725,5.495,0.12K,2.99%
2004-05-07,5.589,5.75,5.89,5.57,0.11K,-3.95%
2004-05-06,5.819,6.0,6.02,5.78,0.23K,-4.67%
2004-05-05,6.104,6.095,6.145,6.03,0.11K,1.11%
2004-05-04,6.037,6.045,6.16,6.025,0.39K,0.35%
2004-05-03,6.016,6.07,6.11,5.9,0.29K,2.54%
2004-04-28,5.867,5.9,5.9,5.9,-,-5.83%
2004-04-27,6.23,6.23,6.23,6.23,0.00K,1.01%
2004-04-26,6.168,6.168,6.168,6.168,-,0.16%
2004-04-23,6.158,6.13,6.13,6.13,0.02K,2.24%
2004-04-22,6.023,6.023,6.023,6.023,-,-2.30%
2004-04-21,6.165,6.165,6.165,6.165,-,-11.17%
2004-04-20,6.94,6.94,6.94,6.94,-,-3.68%
2004-04-19,7.205,7.205,7.205,7.205,-,0.91%
2004-04-16,7.14,7.14,7.14,7.14,-,0.95%
2004-04-15,7.073,7.073,7.073,7.073,-,1.04%
2004-04-14,7.0,7.0,7.0,7.0,-,-5.98%
2004-04-13,7.445,7.43,7.43,7.43,0.00K,-7.23%
2004-04-12,8.025,8.105,8.105,8.105,0.00K,-0.74%
2004-04-08,8.085,8.085,8.085,8.085,-,-1.22%
2004-04-07,8.185,8.185,8.185,8.185,0.31K,-0.32%
2004-04-06,8.211,8.211,8.211,8.211,-,1.27%
2004-04-05,8.108,8.108,8.108,8.108,-,-0.47%
2004-04-02,8.146,8.146,8.146,8.146,0.00K,0.09%
2004-04-01,8.139,8.075,8.075,8.075,0.00K,2.56%
2004-03-31,7.936,7.936,7.936,7.936,-,2.19%
2004-03-30,7.766,7.766,7.766,7.766,0.00K,1.98%
2004-03-29,7.615,7.7,7.7,7.625,0.13K,-1.19%
2004-03-26,7.707,7.565,7.75,7.53,0.13K,1.51%
2004-03-25,7.592,7.51,7.62,7.51,0.12K,-0.63%
2004-03-24,7.64,7.57,7.72,7.57,0.03K,-0.75%
2004-03-23,7.698,7.655,7.67,7.565,0.03K,1.05%
2004-03-22,7.618,7.71,7.71,7.6,0.04K,0.89%
2004-03-19,7.551,7.45,7.59,7.45,0.02K,1.31%
2004-03-18,7.453,7.46,7.47,7.425,0.03K,2.83%
2004-03-17,7.248,7.15,7.18,7.15,0.01K,1.30%
2004-03-16,7.155,7.165,7.165,7.15,0.06K,0.38%
2004-03-15,7.128,7.055,7.165,7.055,0.01K,1.09%
2004-03-12,7.051,7.12,7.12,7.0,0.11K,-1.81%
2004-03-11,7.181,7.15,7.24,7.08,0.08K,0.14%
2004-03-10,7.171,7.235,7.25,7.1,0.18K,0.07%
2004-03-09,7.166,6.995,7.19,6.93,0.09K,2.75%
2004-03-08,6.974,6.945,7.07,6.89,0.42K,-0.10%
2004-03-05,6.981,6.79,6.99,6.79,0.18K,3.28%
2004-03-04,6.759,6.76,6.775,6.71,0.21K,0.24%
2004-03-03,6.743,6.71,6.77,6.57,2.04K,0.49%
2004-03-02,6.71,6.935,6.965,6.69,0.42K,-3.15%
2004-03-01,6.928,6.7,7.02,6.7,0.60K,3.46%
2004-02-27,6.696,6.7,6.78,6.555,2.85K,-0.18%
2004-02-26,6.708,6.535,6.74,6.3,15.92K,2.69%
2004-02-25,6.532,6.55,6.55,6.55,0.00K,-1.31%
2004-02-24,6.619,6.619,6.619,6.619,-,2.03%
2004-02-23,6.487,6.487,6.487,6.487,-,-0.66%
2004-02-20,6.53,6.53,6.53,6.53,-,-1.88%
2004-02-19,6.655,6.655,6.655,6.655,-,-0.63%
2004-02-18,6.697,6.697,6.697,6.697,0.15K,-1.18%
2004-02-17,6.777,6.777,6.777,6.777,0.02K,3.01%
2004-02-13,6.579,6.579,6.579,6.579,-,-0.57%
2004-02-12,6.617,6.545,6.545,6.54,0.01K,0.95%
2004-02-11,6.555,6.555,6.555,6.555,-,2.66%
2004-02-10,6.385,6.385,6.385,6.385,-,-0.62%
2004-02-09,6.425,6.27,6.27,6.27,0.00K,2.39%
2004-02-06,6.275,6.28,6.28,6.28,0.00K,2.53%
2004-02-05,6.12,6.15,6.155,6.15,0.02K,-0.41%
2004-02-04,6.145,6.115,6.115,6.115,0.01K,0.39%
2004-02-03,6.121,6.121,6.121,6.121,0.24K,1.34%
2004-02-02,6.04,6.04,6.04,6.04,0.00K,-3.30%
2004-01-30,6.246,6.246,6.246,6.246,-,0.32%
2004-01-29,6.226,6.226,6.226,6.226,-,-6.02%
2004-01-28,6.625,6.52,6.52,6.52,0.00K,1.15%
2004-01-27,6.55,6.55,6.55,6.55,-,3.85%
2004-01-26,6.307,6.3,6.3,6.3,0.04K,-0.76%
2004-01-23,6.355,6.325,6.325,6.26,0.16K,0.20%
2004-01-22,6.342,6.275,6.275,6.275,0.04K,2.29%
2004-01-21,6.2,6.2,6.2,6.2,-,-1.82%
2004-01-20,6.315,6.36,6.36,6.36,0.00K,-0.11%
2004-01-16,6.322,6.322,6.322,6.322,-,1.89%
2004-01-15,6.205,6.25,6.25,6.25,0.01K,-3.38%
2004-01-14,6.422,6.422,6.422,6.422,0.13K,-2.50%
2004-01-13,6.587,6.51,6.52,6.51,0.01K,-0.27%
2004-01-12,6.605,6.66,6.67,6.66,0.00K,1.85%
2004-01-09,6.485,6.485,6.485,6.485,0.03K,3.58%
2004-01-08,6.261,6.24,6.26,6.24,0.00K,0.16%
2004-01-07,6.251,6.251,6.251,6.251,-,-1.03%
2004-01-06,6.316,6.3,6.3,6.26,0.01K,1.33%
2004-01-05,6.233,6.2,6.23,6.15,0.01K,4.70%
2003-12-31,5.953,5.953,5.953,5.953,-,-0.50%
2003-12-30,5.983,5.96,5.96,5.93,0.01K,1.12%
2003-12-29,5.917,5.88,5.915,5.88,0.08K,2.37%
2003-12-24,5.78,5.75,5.79,5.75,-,0.78%
2003-12-23,5.735,5.73,5.74,5.715,0.05K,0.46%
2003-12-22,5.709,5.72,5.72,5.715,0.01K,-0.23%
2003-12-19,5.722,5.71,5.725,5.68,0.05K,0.18%
2003-12-18,5.712,5.71,5.72,5.65,0.06K,0.35%
2003-12-17,5.692,5.64,5.7,5.64,0.03K,1.12%
2003-12-16,5.629,5.665,5.67,5.63,0.03K,-0.18%
2003-12-15,5.639,5.6,5.645,5.58,0.03K,0.30%
2003-12-12,5.622,5.63,5.64,5.61,0.05K,0.77%
2003-12-11,5.579,5.55,5.6,5.52,0.07K,-0.37%
2003-12-10,5.6,5.635,5.69,5.6,0.24K,-0.62%
2003-12-09,5.635,5.56,5.65,5.56,0.21K,1.71%
2003-12-08,5.54,5.49,5.55,5.47,0.14K,1.24%
2003-12-05,5.472,5.41,5.52,5.41,0.32K,0.37%
2003-12-04,5.452,5.47,5.475,5.36,0.84K,-0.29%
2003-12-03,5.468,5.48,5.505,5.43,0.16K,-0.51%
2003-12-02,5.496,5.47,5.51,5.43,0.29K,0.94%
2003-12-01,5.445,5.36,5.55,5.355,0.92K,1.68%
2003-11-26,5.355,5.29,5.39,5.29,3.91K,2.18%
2003-11-24,5.241,5.28,5.28,5.28,0.00K,-0.94%
2003-11-21,5.291,5.291,5.291,5.291,-,0.63%
2003-11-20,5.258,5.258,5.258,5.258,-,-0.15%
2003-11-19,5.266,5.266,5.266,5.266,-,-1.81%
2003-11-18,5.363,5.363,5.363,5.363,-,2.68%
2003-11-17,5.223,5.223,5.223,5.223,-,-3.47%
2003-11-14,5.411,5.411,5.411,5.411,-,2.27%
2003-11-13,5.291,5.291,5.291,5.291,-,-0.75%
2003-11-12,5.331,5.331,5.331,5.331,-,5.29%
2003-11-11,5.063,5.063,5.063,5.063,-,-0.45%
2003-11-10,5.086,5.055,5.07,5.055,0.02K,0.67%
2003-11-07,5.052,5.052,5.052,5.052,-,2.04%
2003-11-06,4.951,4.951,4.951,4.951,-,-0.56%
2003-11-05,4.979,4.979,4.979,4.979,-,-0.90%
2003-11-04,5.024,5.024,5.024,5.024,-,2.09%
2003-11-03,4.921,4.921,4.921,4.921,-,-2.73%
2003-10-31,5.059,5.059,5.059,5.059,-,-1.36%
2003-10-30,5.129,5.129,5.129,5.129,-,-0.19%
2003-10-29,5.139,5.139,5.139,5.139,0.01K,0.92%
2003-10-28,5.092,5.15,5.15,5.15,0.00K,-1.83%
2003-10-27,5.187,5.187,5.187,5.187,-,0.52%
2003-10-24,5.16,5.16,5.16,5.16,-,-0.14%
2003-10-23,5.167,5.17,5.17,5.17,0.00K,0.72%
2003-10-22,5.13,5.13,5.13,5.13,-,1.32%
2003-10-21,5.063,5.063,5.063,5.063,-,1.26%
2003-10-20,5.0,5.0,5.0,5.0,-,1.32%
2003-10-17,4.935,4.935,4.935,4.935,-,0.37%
2003-10-16,4.917,4.917,4.917,4.917,-,-0.51%
2003-10-15,4.942,4.942,4.942,4.942,-,0.30%
2003-10-14,4.927,4.927,4.927,4.927,-,-0.96%
2003-10-13,4.975,4.975,4.975,4.975,-,1.43%
2003-10-10,4.905,4.905,4.905,4.905,-,1.41%
2003-10-09,4.837,4.805,4.805,4.805,0.02K,-0.58%
2003-10-08,4.865,4.85,4.85,4.85,0.07K,-0.21%
2003-10-07,4.875,4.87,4.87,4.84,0.00K,1.35%
2003-10-06,4.81,4.81,4.81,4.81,0.00K,-0.41%
